CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,FIRST_NAME,GENDER_TOTAL_COUNT,GENDER_TOTAL_PERCENTAGE,GENDER_TOTAL_RANK,MEN+_COUNT,MEN+_PERCENTAGE,MEN+_RANK,MEN+_SYMBOL,WOMEN+_COUNT,WOMEN+_PERCENTAGE,WOMEN+_RANK,WOMEN+_SYMBOL
2021,"2021A000011124","01","Country","Canada","MASON",18630,0.0625,351,18185,0.1223,168,"",445,0.003,3476,""
2021,"2021A000011124","01","Country","Canada","MASOOD",525,0.0018,5682,485,0.0033,2699,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MASOUD",1045,0.0035,3278,1040,0.007,1485,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MASOUMEH",625,0.0021,4933,,,,"...",625,0.0042,2645,""
2021,"2021A000011124","01","Country","Canada","MASSIMO",2625,0.0088,1683,2620,0.0176,727,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAT",775,0.0026,4162,545,0.0037,2477,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATAYA",375,0.0013,7153,,,,"...",355,0.0024,4128,""
2021,"2021A000011124","01","Country","Canada","MATE",290,0.001,8548,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATEA",280,0.0009,8758,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","MATEI",355,0.0012,7443,325,0.0022,3600,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATEO",5520,0.0185,960,5495,0.037,441,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATEUS",345,0.0012,7586,335,0.0023,3520,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATEUSZ",515,0.0017,5753,505,0.0034,2614,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATHEO",2090,0.007,1949,2090,0.0141,837,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATHEUS",395,0.0013,6924,395,0.0027,3112,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATHEW",10535,0.0354,593,10460,0.0704,277,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATHIAS",3920,0.0132,1245,3890,0.0262,560,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATHIEU",34980,0.1174,169,34875,0.2346,89,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATHIEW",375,0.0013,7153,370,0.0025,3264,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATHILDA",455,0.0015,6247,,,,"...",450,0.003,3440,""
2021,"2021A000011124","01","Country","Canada","MATHILDE",4405,0.0148,1139,,,,"...",4380,0.0293,605,""
2021,"2021A000011124","01","Country","Canada","MATHIS",8360,0.0281,706,8330,0.056,335,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATHYS",1525,0.0051,2481,1520,0.0102,1097,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATIAS",1745,0.0059,2256,1715,0.0115,981,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATILDA",1880,0.0063,2124,,,,"...",1870,0.0125,1110,""
2021,"2021A000011124","01","Country","Canada","MATILDE",555,0.0019,5425,,,,"...",545,0.0037,2955,""
2021,"2021A000011124","01","Country","Canada","MATIN",615,0.0021,4993,540,0.0036,2488,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATIS",1485,0.005,2525,1465,0.0099,1133,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATISSE",395,0.0013,6924,295,0.002,3883,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATT",7855,0.0264,732,7795,0.0524,351,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATTEA",615,0.0021,4993,,,,"...",580,0.0039,2817,""
2021,"2021A000011124","01","Country","Canada","MATTEO",7185,0.0241,791,7165,0.0482,372,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATTEW",340,0.0011,7662,330,0.0022,3564,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATTHEW",103980,0.3489,14,103725,0.6977,10,"",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","MATTHIAS",1770,0.0059,2228,1760,0.0118,958,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATTHIEU",3150,0.0106,1450,3145,0.0212,631,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATTI",405,0.0014,6789,340,0.0023,3478,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATTIA",275,0.0009,8885,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATTIAS",860,0.0029,3839,850,0.0057,1741,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATTIE",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MATYS",270,0.0009,9003,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAU",330,0.0011,7827,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAUD",1025,0.0034,3332,,,,"...",905,0.0061,1952,""
2021,"2021A000011124","01","Country","Canada","MAUDE",11680,0.0392,544,260,0.0017,4270,"",11415,0.0765,285,""
2021,"2021A000011124","01","Country","Canada","MAURA",1020,0.0034,3350,,,,"...",965,0.0065,1846,""
2021,"2021A000011124","01","Country","Canada","MAUREEN",20395,0.0684,311,,,,"...",20305,0.136,154,""
2021,"2021A000011124","01","Country","Canada","MAURICE",15680,0.0526,418,15435,0.1038,194,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAURICIO",1865,0.0063,2138,1845,0.0124,925,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAURIZIO",925,0.0031,3628,920,0.0062,1651,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAURO",1340,0.0045,2726,1315,0.0088,1242,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAVERICK",3705,0.0124,1297,3675,0.0247,583,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAVIS",2655,0.0089,1667,,,,"...",2580,0.0173,906,""
2021,"2021A000011124","01","Country","Canada","MAVRICK",770,0.0026,4184,770,0.0052,1897,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAVRIK",260,0.0009,9211,260,0.0017,4270,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAW",265,0.0009,9108,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAX",12015,0.0403,531,11875,0.0799,243,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXENCE",1750,0.0059,2248,1620,0.0109,1044,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXIM",7460,0.025,765,6095,0.041,415,"",1365,0.0091,1401,""
2021,"2021A000011124","01","Country","Canada","MAXIME",33405,0.1121,177,32145,0.2162,97,"",1265,0.0085,1490,""
2021,"2021A000011124","01","Country","Canada","MAXIMILIAN",1385,0.0046,2654,1380,0.0093,1201,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXIMILIANO",420,0.0014,6610,420,0.0028,2983,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXIMILIEN",470,0.0016,6111,470,0.0032,2768,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXIMILLIAN",360,0.0012,7358,355,0.0024,3358,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXIMO",495,0.0017,5907,485,0.0033,2699,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXIMUS",2160,0.0072,1901,2135,0.0144,824,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXINE",5560,0.0187,956,,,,"...",5385,0.0361,506,""
2021,"2021A000011124","01","Country","Canada","MAXWELL",7575,0.0254,757,7450,0.0501,363,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXX",445,0.0015,6348,385,0.0026,3163,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAXYM",640,0.0021,4829,385,0.0026,3163,"",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","MAY",6190,0.0208,901,260,0.0017,4270,"",5930,0.0397,475,""
2021,"2021A000011124","01","Country","Canada","MAYA",17475,0.0586,375,,,,"...",17375,0.1164,188,""
2021,"2021A000011124","01","Country","Canada","MAYANK",470,0.0016,6111,470,0.0032,2768,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAYAR",345,0.0012,7586,,,,"...",280,0.0019,4898,""
2021,"2021A000011124","01","Country","Canada","MAYER",285,0.001,8652,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAYNARD",560,0.0019,5382,505,0.0034,2614,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAYRA",935,0.0031,3592,,,,"...",920,0.0062,1924,""
2021,"2021A000011124","01","Country","Canada","MAYSON",1585,0.0053,2431,1325,0.0089,1236,"",265,0.0018,5120,""
2021,"2021A000011124","01","Country","Canada","MAYUMI",380,0.0013,7091,,,,"...",360,0.0024,4093,""
2021,"2021A000011124","01","Country","Canada","MAYUR",280,0.0009,8758,275,0.0018,4079,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAZEN",960,0.0032,3517,915,0.0062,1654,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAZHAR",330,0.0011,7827,285,0.0019,3978,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MAZIN",515,0.0017,5753,490,0.0033,2675,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MC",405,0.0014,6789,310,0.0021,3729,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MCKAY",635,0.0021,4862,335,0.0023,3520,"",295,0.002,4730,""
2021,"2021A000011124","01","Country","Canada","MCKAYLA",705,0.0024,4494,,,,"...",700,0.0047,2392,""
2021,"2021A000011124","01","Country","Canada","MCKENNA",2370,0.008,1778,,,,"...",2265,0.0152,985,""
2021,"2021A000011124","01","Country","Canada","MCKENZIE",2085,0.007,1954,435,0.0029,2921,"",1650,0.0111,1225,""
2021,"2021A000011124","01","Country","Canada","MCKINLEY",700,0.0023,4516,,,,"...",540,0.0036,2976,""
2021,"2021A000011124","01","Country","Canada","MD",4335,0.0145,1158,4290,0.0289,519,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEADOW",845,0.0028,3896,,,,"...",830,0.0056,2094,""
2021,"2021A000011124","01","Country","Canada","MEAGAN",5210,0.0175,993,,,,"...",5165,0.0346,518,""
2021,"2021A000011124","01","Country","Canada","MEAGHAN",3930,0.0132,1242,,,,"...",3890,0.0261,656,""
2021,"2021A000011124","01","Country","Canada","MEDERIC",540,0.0018,5548,530,0.0036,2525,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEDERICK",455,0.0015,6247,455,0.0031,2838,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEDINA",555,0.0019,5425,,,,"...",480,0.0032,3297,""
2021,"2021A000011124","01","Country","Canada","MEE",745,0.0025,4322,,,,"...",685,0.0046,2439,""
2021,"2021A000011124","01","Country","Canada","MEEKA",290,0.001,8548,,,,"...",260,0.0017,5174,""
2021,"2021A000011124","01","Country","Canada","MEENA",1360,0.0046,2687,,,,"...",1310,0.0088,1449,""
2021,"2021A000011124","01","Country","Canada","MEENAKSHI",580,0.0019,5229,,,,"...",575,0.0039,2834,""
2021,"2021A000011124","01","Country","Canada","MEENU",295,0.001,8460,,,,"...",295,0.002,4730,""
2021,"2021A000011124","01","Country","Canada","MEERA",1330,0.0045,2744,,,,"...",1245,0.0083,1507,""
2021,"2021A000011124","01","Country","Canada","MEET",375,0.0013,7153,365,0.0025,3300,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEG",540,0.0018,5548,,,,"...",510,0.0034,3133,""
2021,"2021A000011124","01","Country","Canada","MEGAN",36520,0.1226,153,,,,"...",36305,0.2432,71,""
2021,"2021A000011124","01","Country","Canada","MEGANE",5160,0.0173,1002,,,,"...",5130,0.0344,526,""
2021,"2021A000011124","01","Country","Canada","MEGANNE",605,0.002,5053,,,,"...",575,0.0039,2834,""
2021,"2021A000011124","01","Country","Canada","MEGGAN",305,0.001,8273,,,,"...",300,0.002,4674,""
2021,"2021A000011124","01","Country","Canada","MEGGIE",595,0.002,5111,,,,"...",595,0.004,2756,""
2021,"2021A000011124","01","Country","Canada","MEGGY",260,0.0009,9211,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","MEGHA",815,0.0027,4003,,,,"...",795,0.0053,2172,""
2021,"2021A000011124","01","Country","Canada","MEGHAN",10535,0.0354,593,,,,"...",10470,0.0701,309,""
2021,"2021A000011124","01","Country","Canada","MEGHANN",375,0.0013,7153,,,,"...",370,0.0025,4004,""
2021,"2021A000011124","01","Country","Canada","MEGUMI",300,0.001,8358,,,,"...",295,0.002,4730,""
2021,"2021A000011124","01","Country","Canada","MEHAK",735,0.0025,4357,,,,"...",645,0.0043,2556,""
2021,"2021A000011124","01","Country","Canada","MEHAR",890,0.003,3749,335,0.0023,3520,"",555,0.0037,2913,""
2021,"2021A000011124","01","Country","Canada","MEHDI",3440,0.0115,1364,3400,0.0229,607,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEHER",370,0.0012,7213,,,,"...",315,0.0021,4495,""
2021,"2021A000011124","01","Country","Canada","MEHMET",1065,0.0036,3225,1040,0.007,1485,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEHRAN",785,0.0026,4121,710,0.0048,2020,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEHRDAD",770,0.0026,4184,765,0.0051,1908,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEHREEN",525,0.0018,5682,,,,"...",515,0.0034,3107,""
2021,"2021A000011124","01","Country","Canada","MEHRI",265,0.0009,9108,,,,"...",260,0.0017,5174,""
2021,"2021A000011124","01","Country","Canada","MEHTAB",605,0.002,5053,510,0.0034,2596,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEHUL",290,0.001,8548,285,0.0019,3978,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEHWISH",300,0.001,8358,,,,"...",300,0.002,4674,""
2021,"2021A000011124","01","Country","Canada","MEI",6845,0.023,828,,,,"...",6705,0.0449,422,""
2021,"2021A000011124","01","Country","Canada","MEIR",320,0.0011,7980,290,0.002,3930,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEKHI",315,0.0011,8080,285,0.0019,3978,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MEL",1250,0.0042,2855,940,0.0063,1629,"",315,0.0021,4495,""
2021,"2021A000011124","01","Country","Canada","MELANI",370,0.0012,7213,,,,"...",335,0.0022,4298,""
2021,"2021A000011124","01","Country","Canada","MELANIA",515,0.0017,5753,,,,"...",510,0.0034,3133,""
2021,"2021A000011124","01","Country","Canada","MELANIE",53085,0.1781,80,,,,"...",53000,0.355,34,""
2021,"2021A000011124","01","Country","Canada","MELANY",695,0.0023,4531,,,,"...",685,0.0046,2439,""
2021,"2021A000011124","01","Country","Canada","MELBA",680,0.0023,4601,,,,"...",660,0.0044,2505,""
2021,"2021A000011124","01","Country","Canada","MELCHOR",360,0.0012,7358,350,0.0024,3390,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MELIA",1015,0.0034,3367,,,,"...",995,0.0067,1790,""
2021,"2021A000011124","01","Country","Canada","MELIANE",530,0.0018,5645,,,,"...",515,0.0034,3107,""
2021,"2021A000011124","01","Country","Canada","MELIKA",470,0.0016,6111,,,,"...",465,0.0031,3359,""
2021,"2021A000011124","01","Country","Canada","MELINA",4550,0.0153,1105,,,,"...",4535,0.0304,580,""
2021,"2021A000011124","01","Country","Canada","MELINDA",5165,0.0173,1000,,,,"...",5145,0.0345,521,""
2021,"2021A000011124","01","Country","Canada","MELISA",1800,0.006,2206,,,,"...",1790,0.012,1149,""
2021,"2021A000011124","01","Country","Canada","MELISSA",59715,0.2004,64,,,,"...",59600,0.3992,28,""
2021,"2021A000011124","01","Country","Canada","MELITA",510,0.0017,5792,,,,"...",510,0.0034,3133,""
2021,"2021A000011124","01","Country","Canada","MELLISA",365,0.0012,7283,,,,"...",360,0.0024,4093,""
2021,"2021A000011124","01","Country","Canada","MELLISSA",655,0.0022,4739,,,,"...",650,0.0044,2540,""
2021,"2021A000011124","01","Country","Canada","MELODIE",5555,0.0186,957,,,,"...",5530,0.037,494,""
2021,"2021A000011124","01","Country","Canada","MELODY",7160,0.024,795,,,,"...",7130,0.0478,401,""
2021,"2021A000011124","01","Country","Canada","MELONIE",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MELVA",465,0.0016,6146,,,,"...",415,0.0028,3671,""
2021,"2021A000011124","01","Country","Canada","MELVILLE",375,0.0013,7153,345,0.0023,3437,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MELVIN",6145,0.0206,906,6050,0.0407,417,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MELVINA",345,0.0012,7586,,,,"...",330,0.0022,4355,""
2021,"2021A000011124","01","Country","Canada","MELVYN",510,0.0017,5792,505,0.0034,2614,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MELYNA",515,0.0017,5753,,,,"...",515,0.0034,3107,""
2021,"2021A000011124","01","Country","Canada","MELYSSA",540,0.0018,5548,,,,"...",535,0.0036,2993,""
2021,"2021A000011124","01","Country","Canada","MEMPHIS",685,0.0023,4577,540,0.0036,2488,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MENA",675,0.0023,4627,,,,"...",470,0.0031,3338,""
2021,"2021A000011124","01","Country","Canada","MENACHEM",320,0.0011,7980,320,0.0022,3650,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MENDY",270,0.0009,9003,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MENG",1810,0.0061,2193,695,0.0047,2052,"",1115,0.0075,1647,""
2021,"2021A000011124","01","Country","Canada","MENNO",390,0.0013,6987,345,0.0023,3437,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MERCEDES",3135,0.0105,1452,,,,"...",3100,0.0208,786,""
2021,"2021A000011124","01","Country","Canada","MERCER",270,0.0009,9003,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MERCY",1180,0.004,2981,,,,"...",1150,0.0077,1604,""
2021,"2021A000011124","01","Country","Canada","MEREDITH",3510,0.0118,1342,,,,"...",3410,0.0228,728,""
2021,"2021A000011124","01","Country","Canada","MERIAM",525,0.0018,5682,,,,"...",500,0.0033,3187,""
2021,"2021A000011124","01","Country","Canada","MERIEM",1410,0.0047,2616,,,,"...",1400,0.0094,1372,""
2021,"2021A000011124","01","Country","Canada","MERILYN",275,0.0009,8885,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","MERISSA",435,0.0015,6448,,,,"...",430,0.0029,3564,""
2021,"2021A000011124","01","Country","Canada","MERLE",2090,0.007,1949,780,0.0052,1875,"",1310,0.0088,1449,""
2021,"2021A000011124","01","Country","Canada","MERLENE",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","MERLIN",895,0.003,3738,675,0.0045,2099,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MERLYN",495,0.0017,5907,,,,"...",380,0.0025,3926,""
2021,"2021A000011124","01","Country","Canada","MERNA",565,0.0019,5345,,,,"...",535,0.0036,2993,""
2021,"2021A000011124","01","Country","Canada","MERON",620,0.0021,4970,330,0.0022,3564,"",295,0.002,4730,""
2021,"2021A000011124","01","Country","Canada","MERRICK",660,0.0022,4704,605,0.0041,2280,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MERRILL",530,0.0018,5645,350,0.0024,3390,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MERRY",505,0.0017,5826,,,,"...",400,0.0027,3781,""
2021,"2021A000011124","01","Country","Canada","MERVAT",290,0.001,8548,,,,"...",290,0.0019,4770,""
2021,"2021A000011124","01","Country","Canada","MERVIN",2060,0.0069,1973,2040,0.0137,858,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MERVYN",935,0.0031,3592,915,0.0062,1654,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MERYEM",765,0.0026,4208,,,,"...",760,0.0051,2236,""
2021,"2021A000011124","01","Country","Canada","MERYL",460,0.0015,6195,,,,"...",385,0.0026,3895,""
2021,"2021A000011124","01","Country","Canada","META",350,0.0012,7507,,,,"...",325,0.0022,4403,""
2021,"2021A000011124","01","Country","Canada","MEUSSA",410,0.0014,6724,,,,"...",405,0.0027,3739,""
2021,"2021A000011124","01","Country","Canada","MEYER",375,0.0013,7153,270,0.0018,4148,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MHD",495,0.0017,5907,490,0.0033,2675,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MI",1710,0.0057,2287,,,,"...",1465,0.0098,1335,""
2021,"2021A000011124","01","Country","Canada","MIA",18365,0.0616,356,,,,"...",18250,0.1222,179,""
2021,"2021A000011124","01","Country","Canada","MIAH",560,0.0019,5382,,,,"...",490,0.0033,3240,""
2021,"2021A000011124","01","Country","Canada","MIAN",695,0.0023,4531,550,0.0037,2459,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MIAO",960,0.0032,3517,,,,"...",820,0.0055,2114,""
2021,"2021A000011124","01","Country","Canada","MICA",370,0.0012,7213,,,,"...",265,0.0018,5120,""
2021,"2021A000011124","01","Country","Canada","MICAEL",525,0.0018,5682,510,0.0034,2596,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","MICAELA",925,0.0031,3628,,,,"...",915,0.0061,1936,""
2021,"2021A000011124","01","Country","Canada","MICAH",4725,0.0159,1071,3930,0.0264,555,"",800,0.0054,2152,""
